  48.0000 9.5843e+02 8.2533e+02 1.1166e+03 8.2629e+02 1.1158e+03 9.4252e+02 9.7422e+02
  48.2500 9.2993e+02 8.0105e+02 1.0829e+03 8.0197e+02 1.0821e+03 9.1459e+02 9.4516e+02
  48.5000 9.0239e+02 7.7759e+02 1.0504e+03 7.7847e+02 1.0496e+03 8.8759e+02 9.1707e+02
  48.7500 8.7578e+02 7.5489e+02 1.0190e+03 7.5574e+02 1.0182e+03 8.6150e+02 8.8994e+02
  49.0000 8.5005e+02 7.3295e+02 9.8861e+02 7.3376e+02 9.8793e+02 8.3627e+02 8.6371e+02
  49.2500 8.2518e+02 7.1173e+02 9.5929e+02 7.1251e+02 9.5864e+02 8.1189e+02 8.3836e+02
  49.5000 8.0113e+02 6.9120e+02 9.3096e+02 6.9195e+02 9.3033e+02 7.8830e+02 8.1385e+02
  49.7500 7.7788e+02 6.7135e+02 9.0358e+02 6.7207e+02 9.0298e+02 7.6550e+02 7.9016e+02
  50.0000 7.5540e+02 6.5213e+02 8.7711e+02 6.5283e+02 8.7653e+02 7.4344e+02 7.6725e+02
  50.2500 7.3364e+02 6.3354e+02 8.5151e+02 6.3421e+02 8.5096e+02 7.2209e+02 7.4508e+02
  50.5000 7.1259e+02 6.1554e+02 8.2675e+02 6.1619e+02 8.2622e+02 7.0143e+02 7.2364e+02
  50.7500 6.9222e+02 5.9812e+02 8.0280e+02 5.9874e+02 8.0229e+02 6.8144e+02 7.0288e+02
  51.0000 6.7250e+02 5.8125e+02 7.7963e+02 5.8185e+02 7.7913e+02 6.6208e+02 6.8280e+02
  51.2500 6.5340e+02 5.6491e+02 7.5720e+02 5.6549e+02 7.5673e+02 6.4335e+02 6.6336e+02
  51.5000 6.3492e+02 5.4909e+02 7.3550e+02 5.4965e+02 7.3504e+02 6.2520e+02 6.4454e+02
  51.7500 6.1703e+02 5.3377e+02 7.1450e+02 5.3430e+02 7.1405e+02 6.0763e+02 6.2632e+02
  52.0000 5.9970e+02 5.1893e+02 6.9417e+02 5.1944e+02 6.9374e+02 5.9062e+02 6.0868e+02
  52.2500 5.8291e+02 5.0455e+02 6.7449e+02 5.0504e+02 6.7407e+02 5.7413e+02 5.9159e+02
